fish_table_id,anem_table_id,"fish_spp","size","fin_id","sample_id","color",cap_id,"recap","tag_id","notes","collector","correction","corr_date","corr_editor","corr_message"
8530,8385,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,"2 APPE, 4cm, 3cm","KAC",NULL,NULL,NULL,NULL
4316,4859,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1082,946,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4380,3184,"APOC","4",NULL,NULL,NULL,NULL,NULL,NULL,"eggs","JAH",NULL,NULL,NULL,NULL
1098,975,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4444,2840,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1114,996,"APCL","4.5","285","APCL13_285","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4508,4300,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1130,1062,"APCL","5.4","294","APCL13_294","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9042,9366,"APCL","2.9",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
4572,6153,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1146,1123,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1164,1178,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1180,1186,"APOC","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9442,8883,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1196,1198,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9570,8564,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
4764,2652,"APFR","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1194,1197,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9554,8624,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1212,1208,"APCL","6.9","333","APCL13_333","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9698,8109,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1228,1218,"APCL","7.7","344","APCL13_344","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9826,8289,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC/MLP",NULL,NULL,NULL,NULL
1244,1226,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9954,8487,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1260,1237,"APCL","3.8","362","APCL13_362","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10082,8765,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,"anem id could be 2187, there is some confusion between datasheets","KAC",NULL,NULL,NULL,NULL
5020,4860,"APFR","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1258,1235,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10066,8736,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1276,1245,"APCL","8.3","368","APCL13_368","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10210,8118,"APCL","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1292,1254,"APFR","10",NULL,NULL,NULL,NULL,NULL,NULL,"no black on tail (but need to look at pelvic and anal fin instead to tell A. frenatus from A. melanopus)","MLP",NULL,NULL,NULL,NULL
10338,8295,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1308,1264,"APCL","5","389","APCL13_389","W",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10466,8496,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1324,1286,"APCL","4","401","APCL13_401","YR",NULL,NULL,NULL,"#400 had an all orange tail with a clear trailing edge","MLP",NULL,NULL,NULL,NULL
10594,8774,"APCL"," 12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5276,3397,"APPE","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1322,1283,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10578,8748,"APCL"," 12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1340,1312,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10722,8164,"APCL","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1356,1326,"APCL","3.5","418","APCL13_418","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10850,8680,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1372,1340,"APCL","5.9","426","APCL13_426","W",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10978,8712,"APCL"," 3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1388,1355,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5532,3136,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1386,1353,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1404,1364,"APPE","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1420,1370,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1436,1382,"APCL","10.4","461","APCL13_461","YP",NULL,NULL,NULL,"fish were not close to any visible anem","MLP",NULL,NULL,NULL,NULL
1452,1392,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
90,45,"APCL","9.2","47","APCL12_047",NULL,NULL,NULL,NULL,"I messed up somewhere here, since #47 was written twice (but only had one fin in it). I may have written a number down, but not added a fin to the tube (the 12:38 anemone?). From 49 and onwards, I checked tubes carefully. - MLP

Changed fin_id and sample_id from APCL12_047 to NULL on the 8.1cm fish (fish_table_id 91).   Malin wrote 47 down twice but only collected one sample. There are not 2 tubes labeled 47.  Had to guess which of these fish represents the fin clip.  Could be either.  This was a day when Gerry was bringing fish up to Malin on a boat and things were hectic. - MRS
","GS",NULL,NULL,NULL,NULL
5762,6283,"APCL","9.7","376294","APCL15_376294","O",NULL,NULL,"985153000376294","The 10cm fish got away without being caught but was caught during dive 5","MRS",NULL,NULL,NULL,NULL
1450,1390,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,"saw anem #00108 30 seconds later","MLP",NULL,NULL,NULL,NULL
1468,1406,"APCL","9.2","482","APCL13_482","YP",NULL,NULL,NULL,"#482 has streamers at tail tips","MLP",NULL,NULL,NULL,NULL
1484,1415,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1500,1423,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1516,1437,"APCL","4.1","507","APCL13_507","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
3037,2542,"APCL","4.8","495","APCL14_495","W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
94,48,"APCL","9.6","50","APCL12_050",NULL,NULL,NULL,NULL,NULL,"GS",NULL,NULL,NULL,NULL
6018,6442,"APCL","4.9","36","APCL15_036","W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1514,1436,"APCL","9.4","505","APCL13_505","YP",48,NULL,NULL,"HECR is brown","MLP",NULL,NULL,NULL,NULL
3033,2540,"APCL","8.6","494","APCL14_494","YP",NULL,NULL,NULL,"no tube exists for this sample","MRS",NULL,NULL,NULL,NULL
1532,1443,"APCL","5.9","518","APCL13_518","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
3069,2564,"APPO","1.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1548,1448,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,"sizes measured with grid paper and converted later to cm","MLP",NULL,NULL,NULL,NULL
4151,2985,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
3101,2584,"APCL","3.8","522","APCL14_522","YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
8309,7997,"APCL","2",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1564,1460,"APCL","9.1","538","APCL13_538","YP",NULL,NULL,NULL,"first snap-top tube","MLP",NULL,NULL,NULL,NULL
4215,5084,"APCL","9",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
3133,2602,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
8437,7049,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1580,1467,"APCL","8.3","553","APCL13_553","O",NULL,NULL,NULL,"no extract because mixed up extraction and don't know which fin went where","MLP",NULL,NULL,NULL,NULL
4279,4721,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
3165,2626,"APCL","9.8","544","APCL14_544","YP",NULL,NULL,NULL,"Written on datasheet as 125, but based on location, must not be 125. It comes just after tag 724 and before tag 726.","MRS",NULL,NULL,NULL,NULL
98,51,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
6274,6601,"APCL","6.9","353987","APCL15_353987","YP",NULL,NULL,"985153000353987",NULL,"MRS",NULL,NULL,NULL,NULL
1578,1466,"APCL","6.3","551","APCL13_551","YP",NULL,NULL,NULL,"no tube exists for this sample","MLP",NULL,NULL,NULL,NULL
4271,4779,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
3161,2624,"APCL","1.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1596,1474,"APCL","5","564","APCL13_564","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4343,3820,"APPE","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
3197,1750,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1612,1484,"APCL","9.6","576","APCL13_576","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4407,3274,"APCL","2",NULL,NULL,"Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
3229,1984,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1628,1493,"APCL","9.1","587","APCL13_587","O",52,NULL,NULL,"dark fish, took photos","MLP",NULL,NULL,NULL,NULL
4471,3993,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
3261,2205,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1644,1501,"APCL","9.7","595","APCL13_595","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4535,6238,"APFR","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
3293,2543,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
6556,6723,"APCL","8.8","354481","APCL15_354481","O",NULL,NULL,"985153000354481",NULL,"MRS",NULL,NULL,NULL,NULL
1642,1499,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4527,2646,"APCL","1",NULL,NULL,"Y",NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
3289,2511,"APPE","3.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1660,1509,"APCL","7.2","604","APCL13_604","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4599,2761,"APFR","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1676,1538,"APCL","5.3","615","APCL13_615","WP",55,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4663,4983,"APFR","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
1692,1574,"APCL","4.7","628","APCL13_628","W",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4727,4862,"APFR","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1708,1591,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4791,4748,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1706,1590,"APCL","5.8","639","APCL13_639","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4783,3026,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1724,1608,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4855,2839,"APOC","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1740,1621,"APCL","7.7","651","APCL13_651","O",NULL,NULL,NULL,"on sand, not even close to the reef, so couldn't tag","MLP",NULL,NULL,NULL,NULL
4919,4330,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1756,1680,"APCL","3.4","661","APCL13_661","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4983,4072,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
1772,996,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5047,3431,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
110,62,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7042,6927,"APCL","6.3","83","APCL16_083","YP",NULL,"N","985153000404875","Anemone was pulled in","MRS",NULL,NULL,NULL,NULL
1770,929,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5039,3820,"APPE","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
111,63,"APCL","7.1","62","APCL12_062",NULL,5,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7106,6966,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,"6 were \"two mid-size fish\"","MRS",NULL,NULL,NULL,NULL
112,63,"APCL","3.4","63","APCL12_063",NULL,6,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7170,7001,"APCL","6.5","116","APCL16_116","O",NULL,"N","985153000352066","Fish appear to swim back and forth between 2228 and 2227.  Can simultaneously see the 5.7cm fish and a 2cm fish on 2227 and 2 med-large fish in a hole near 2228","MRS",NULL,NULL,NULL,NULL
113,64,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7234,7039,"APCL","6.4","132","APCL16_132","W",NULL,"N","985153000405493",NULL,"MRS",NULL,NULL,NULL,NULL
114,65,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7298,7096,"APCL","3",NULL,NULL,"W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
115,66,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7362,7127,"APFR","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
116,66,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7426,7158,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
117,69,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7490,7215,"APCL","9.1","235","APCL16_235","YP",NULL,"N","985153000404758",NULL,"MRS",NULL,NULL,NULL,NULL
118,70,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7554,7298,"APCL","8.9","268","APCL16_268","YP",NULL,"N","985153000407643",NULL,"MRS",NULL,NULL,NULL,NULL
119,71,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7618,7334,"APCL","8.6","303","APCL16_303","O",NULL,"N","985153000401709",NULL,"MRS",NULL,NULL,NULL,NULL
120,71,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7682,7385,"APCL","3.8","336","APCL16_336","YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
121,72,"APCL","3.1","57","APCL12_057",NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7746,7450,"APCL","4.8","387","APCL16_387","W",NULL,"N",NULL,NULL,"MRS",NULL,NULL,NULL,NULL
122,73,"APCL","9.2","54","APCL12_054",NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7810,7603,"APCL","9.1","435","APCL16_435","YP",NULL,"N","985153000372032","Fish 433 had very long pectorial fins","MRS",NULL,NULL,NULL,NULL
123,73,"APCL","9.2","59","APCL12_059",NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7874,7680,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
124,73,"APCL","4.8","55","APCL12_055",NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
7938,7714,"APCL","4.4","511","APCL16_511","W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
125,74,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8002,7769,"APCL","5.8","557","APCL16_557","YR",NULL,"N","985153000354495","Old tag is unreadable","MRS",NULL,NULL,NULL,NULL
126,74,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8066,7804,"APCL","5.4","596","APCL16_596","YR",NULL,"N","985153000403652",NULL,"MRS",NULL,NULL,NULL,NULL
127,76,"APPE","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8130,7854,"APCL","8.3","655","APCL16_655","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
128,77,"APPE","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8196,7940,"APCL","3",NULL,NULL,"W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
4166,2646,"APCL","1",NULL,NULL,"Y",NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
129,78,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8260,7979,"APCL","6","741","APCL16_741","O",NULL,"N","985153000370223",NULL,"MRS",NULL,NULL,NULL,NULL
4198,4124,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
130,79,"APCL","10.3","58","APCL12_058",NULL,NULL,NULL,NULL,"#58 has a blunt tail","MLP","Y","2017-09-28","MRS","There were DNA fin clips labeled 56 and 58 but 56 was written on the data sheet twice and 58 was not written down at all.  Changed fin_id, sample_id and notes to reflect that this sample is 58.  This is based on the fact that it was a larger fish and the extraction contained a higher concentration of DNA than the 56 fin clip.  However, this is a guess."
8324,8003,"APCL","9.9","772","APCL16_772","YP",NULL,"N","986112100175979","fish 772 looks previously clipped; used last blue pit tag and first orange pit tag, 371588 IS A RECAP FROM 2015, NOT 2016","MRS",NULL,NULL,NULL,NULL
4230,4902,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
131,79,"APCL","8.8","70","APCL12_070",NULL,NULL,NULL,NULL,"#56 has a blunt tail","MLP",NULL,NULL,NULL,NULL
8388,8088,"APCL","7",NULL,NULL,"O",NULL,"Y","985153000405499",NULL,"MRS",NULL,NULL,NULL,NULL
4262,3155,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
132,80,"APOC","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8452,7328,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,"Old tag is unreadable","MRS",NULL,NULL,NULL,NULL
4294,5673,"APCL","10",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
133,80,"APOC","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8516,8493,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,"1 APPE 4CM","KAC",NULL,NULL,NULL,NULL
4326,4901,"APCL","1",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
134,81,"APCL","9.4","69","APCL12_069","O",NULL,NULL,NULL,"#69 has orange-edged tail, #71 has yellow tail","MLP",NULL,NULL,NULL,NULL
8580,9828,"APCL","9.4",NULL,NULL,"O",NULL,"Y","985153000402786",NULL,"MRS","Y","2018-01-19","MRS","Changed tag_id from 985153000402736 to 985153000402786 based on type-o detected by pitscan data"
4358,2864,"APCL","5",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
135,81,"APCL","9.8","71","APCL12_071","Y",NULL,NULL,NULL,"#69 has orange-edged tail, #71 has yellow tail","MLP",NULL,NULL,NULL,NULL
4390,5034,"APCL","6",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
136,81,"APCL","6.1","73","APCL12_073",NULL,NULL,NULL,NULL,"#69 has orange-edged tail, #71 has yellow tail","MLP",NULL,NULL,NULL,NULL
8708,9700,"APCL","9.4",NULL,NULL,"O",NULL,"Y","985153000404043",NULL,"MRS",NULL,NULL,NULL,NULL
4422,3215,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
137,82,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4454,3061,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
138,83,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4486,2832,"APFR","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
139,83,"APPE","1.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4518,2742,"APCL","5",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
140,84,"APCL","8","77","APCL12_077","O",8,NULL,NULL,"#77 has orange-edged tail","MLP",NULL,NULL,NULL,NULL
4550,3855,"APCL","7",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
141,84,"APCL","10.2","66","APCL12_066",NULL,NULL,NULL,NULL,"#77 has orange-edged tail","MLP",NULL,NULL,NULL,NULL
4582,4665,"APFR","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
142,84,"APCL","2.9","76","APCL12_076",NULL,NULL,NULL,NULL,"#77 has orange-edged tail","MLP",NULL,NULL,NULL,NULL
4614,5683,"APCL","8",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
143,85,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4646,5031,"APPE","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
144,85,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4678,4953,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
145,85,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4710,4870,"APCL","8",NULL,NULL,"YP",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
146,87,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4742,4069,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
147,87,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9412,8962,"APCL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"DID NOT RECORD SIZES","KAC",NULL,NULL,NULL,NULL
4774,4790,"APFR","15",NULL,NULL,NULL,NULL,NULL,NULL,"DARK ANEM","MRS",NULL,NULL,NULL,NULL
148,88,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9476,8824,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
4806,4717,"APOC","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
